 32
   2.8810043E+00   9.1022800E-02  -1.8070307E+00   9.1322840E-03
   1.6529381E-01  -6.2414890E-02   9.3267803E-01   1.2669620E-01
  -8.6563462E-01   1.2661560E-01  -1.6062754E-01  -4.7318970E-02
   1.7095884E+00   1.9928420E-02  -2.9571216E+00   1.3980850E-01
   2.7048459E+00  -5.8824010E-02  -1.7086294E+00  -8.1094340E-02
   4.2230394E-01  -1.3502860E-01   8.4112267E-01   1.8999630E-01
  -7.9825210E-01   6.8801120E-02  -2.5202761E-01  -9.3402560E-03
   1.7543102E+00   2.3123130E-02  -2.8791234E+00   1.3020560E-01

