 32
   2.2607590E-03  -2.4101792E+00   5.5906100E-03   1.0026585E+00
  -7.2480620E-03   4.0895150E-01   1.7567770E-03  -1.0016863E+00
  -5.5695030E-03   4.2046402E-01  -1.5212900E-02   1.0003261E+00
  -3.4925450E-03  -2.4090134E+00   1.3254440E-02   3.0035502E+00
  -4.0200840E-03  -2.4252951E+00  -8.0091600E-03   9.9837316E-01
  -1.1810490E-03   4.1884361E-01   2.6412370E-03  -9.9581471E-01
  -8.2366810E-03   4.3837942E-01   1.1240810E-02   1.0035231E+00
  -1.3397340E-02  -2.4226785E+00  -2.7545230E-03   2.9903149E+00

